image,label,component,sequence,frame
Adverse_A_scene_000224_000000000000000125.png,Adverse_A_scene_000224_000000000000000125.txt,Adverse_A,Adverse_A_scene_000224,000000000000000125
Adverse_A_scene_000224_000000000000000145.png,Adverse_A_scene_000224_000000000000000145.txt,Adverse_A,Adverse_A_scene_000224,000000000000000145
Adverse_A_scene_000224_000000000000000165.png,Adverse_A_scene_000224_000000000000000165.txt,Adverse_A,Adverse_A_scene_000224,000000000000000165
Adverse_A_scene_000224_000000000000000185.png,Adverse_A_scene_000224_000000000000000185.txt,Adverse_A,Adverse_A_scene_000224,000000000000000185
Adverse_A_scene_000224_000000000000000205.png,Adverse_A_scene_000224_000000000000000205.txt,Adverse_A,Adverse_A_scene_000224,000000000000000205
Adverse_A_scene_000225_000000000000000025.png,Adverse_A_scene_000225_000000000000000025.txt,Adverse_A,Adverse_A_scene_000225,000000000000000025
Adverse_A_scene_000225_000000000000000045.png,Adverse_A_scene_000225_000000000000000045.txt,Adverse_A,Adverse_A_scene_000225,000000000000000045
Adverse_A_scene_000225_000000000000000065.png,Adverse_A_scene_000225_000000000000000065.txt,Adverse_A,Adverse_A_scene_000225,000000000000000065
Adverse_A_scene_000225_000000000000000085.png,Adverse_A_scene_000225_000000000000000085.txt,Adverse_A,Adverse_A_scene_000225,000000000000000085
Adverse_A_scene_000225_000000000000000105.png,Adverse_A_scene_000225_000000000000000105.txt,Adverse_A,Adverse_A_scene_000225,000000000000000105
Adverse_A_scene_000225_000000000000000125.png,Adverse_A_scene_000225_000000000000000125.txt,Adverse_A,Adverse_A_scene_000225,000000000000000125
Adverse_A_scene_000225_000000000000000145.png,Adverse_A_scene_000225_000000000000000145.txt,Adverse_A,Adverse_A_scene_000225,000000000000000145
Adverse_A_scene_000225_000000000000000165.png,Adverse_A_scene_000225_000000000000000165.txt,Adverse_A,Adverse_A_scene_000225,000000000000000165
Adverse_A_scene_000225_000000000000000185.png,Adverse_A_scene_000225_000000000000000185.txt,Adverse_A,Adverse_A_scene_000225,000000000000000185
Adverse_A_scene_000225_000000000000000205.png,Adverse_A_scene_000225_000000000000000205.txt,Adverse_A,Adverse_A_scene_000225,000000000000000205
Adverse_A_scene_000226_000000000000000025.png,Adverse_A_scene_000226_000000000000000025.txt,Adverse_A,Adverse_A_scene_000226,000000000000000025
Adverse_A_scene_000226_000000000000000045.png,Adverse_A_scene_000226_000000000000000045.txt,Adverse_A,Adverse_A_scene_000226,000000000000000045
Adverse_A_scene_000226_000000000000000065.png,Adverse_A_scene_000226_000000000000000065.txt,Adverse_A,Adverse_A_scene_000226,000000000000000065
Adverse_A_scene_000226_000000000000000085.png,Adverse_A_scene_000226_000000000000000085.txt,Adverse_A,Adverse_A_scene_000226,000000000000000085
Adverse_A_scene_000226_000000000000000105.png,Adverse_A_scene_000226_000000000000000105.txt,Adverse_A,Adverse_A_scene_000226,000000000000000105
Adverse_A_scene_000226_000000000000000125.png,Adverse_A_scene_000226_000000000000000125.txt,Adverse_A,Adverse_A_scene_000226,000000000000000125
Adverse_A_scene_000226_000000000000000145.png,Adverse_A_scene_000226_000000000000000145.txt,Adverse_A,Adverse_A_scene_000226,000000000000000145
Adverse_A_scene_000226_000000000000000165.png,Adverse_A_scene_000226_000000000000000165.txt,Adverse_A,Adverse_A_scene_000226,000000000000000165
Adverse_A_scene_000226_000000000000000185.png,Adverse_A_scene_000226_000000000000000185.txt,Adverse_A,Adverse_A_scene_000226,000000000000000185
Adverse_A_scene_000226_000000000000000205.png,Adverse_A_scene_000226_000000000000000205.txt,Adverse_A,Adverse_A_scene_000226,000000000000000205
Adverse_A_scene_000227_000000000000000025.png,Adverse_A_scene_000227_000000000000000025.txt,Adverse_A,Adverse_A_scene_000227,000000000000000025
Adverse_A_scene_000227_000000000000000045.png,Adverse_A_scene_000227_000000000000000045.txt,Adverse_A,Adverse_A_scene_000227,000000000000000045
Adverse_A_scene_000227_000000000000000065.png,Adverse_A_scene_000227_000000000000000065.txt,Adverse_A,Adverse_A_scene_000227,000000000000000065
Adverse_A_scene_000227_000000000000000085.png,Adverse_A_scene_000227_000000000000000085.txt,Adverse_A,Adverse_A_scene_000227,000000000000000085
Adverse_A_scene_000227_000000000000000105.png,Adverse_A_scene_000227_000000000000000105.txt,Adverse_A,Adverse_A_scene_000227,000000000000000105
Adverse_A_scene_000227_000000000000000125.png,Adverse_A_scene_000227_000000000000000125.txt,Adverse_A,Adverse_A_scene_000227,000000000000000125
Adverse_A_scene_000227_000000000000000145.png,Adverse_A_scene_000227_000000000000000145.txt,Adverse_A,Adverse_A_scene_000227,000000000000000145
Adverse_A_scene_000227_000000000000000165.png,Adverse_A_scene_000227_000000000000000165.txt,Adverse_A,Adverse_A_scene_000227,000000000000000165
Adverse_A_scene_000227_000000000000000185.png,Adverse_A_scene_000227_000000000000000185.txt,Adverse_A,Adverse_A_scene_000227,000000000000000185
Adverse_A_scene_000227_000000000000000205.png,Adverse_A_scene_000227_000000000000000205.txt,Adverse_A,Adverse_A_scene_000227,000000000000000205
Adverse_A_scene_000228_000000000000000025.png,Adverse_A_scene_000228_000000000000000025.txt,Adverse_A,Adverse_A_scene_000228,000000000000000025
Adverse_A_scene_000228_000000000000000045.png,Adverse_A_scene_000228_000000000000000045.txt,Adverse_A,Adverse_A_scene_000228,000000000000000045
Adverse_A_scene_000228_000000000000000065.png,Adverse_A_scene_000228_000000000000000065.txt,Adverse_A,Adverse_A_scene_000228,000000000000000065
Adverse_A_scene_000228_000000000000000085.png,Adverse_A_scene_000228_000000000000000085.txt,Adverse_A,Adverse_A_scene_000228,000000000000000085
Adverse_A_scene_000228_000000000000000105.png,Adverse_A_scene_000228_000000000000000105.txt,Adverse_A,Adverse_A_scene_000228,000000000000000105
Adverse_A_scene_000228_000000000000000125.png,Adverse_A_scene_000228_000000000000000125.txt,Adverse_A,Adverse_A_scene_000228,000000000000000125
Adverse_A_scene_000228_000000000000000145.png,Adverse_A_scene_000228_000000000000000145.txt,Adverse_A,Adverse_A_scene_000228,000000000000000145
Adverse_A_scene_000228_000000000000000165.png,Adverse_A_scene_000228_000000000000000165.txt,Adverse_A,Adverse_A_scene_000228,000000000000000165
Adverse_A_scene_000228_000000000000000185.png,Adverse_A_scene_000228_000000000000000185.txt,Adverse_A,Adverse_A_scene_000228,000000000000000185
Adverse_A_scene_000228_000000000000000205.png,Adverse_A_scene_000228_000000000000000205.txt,Adverse_A,Adverse_A_scene_000228,000000000000000205
Adverse_A_scene_000229_000000000000000025.png,Adverse_A_scene_000229_000000000000000025.txt,Adverse_A,Adverse_A_scene_000229,000000000000000025
Adverse_A_scene_000229_000000000000000045.png,Adverse_A_scene_000229_000000000000000045.txt,Adverse_A,Adverse_A_scene_000229,000000000000000045
Adverse_A_scene_000229_000000000000000065.png,Adverse_A_scene_000229_000000000000000065.txt,Adverse_A,Adverse_A_scene_000229,000000000000000065
Adverse_A_scene_000229_000000000000000085.png,Adverse_A_scene_000229_000000000000000085.txt,Adverse_A,Adverse_A_scene_000229,000000000000000085
Adverse_A_scene_000229_000000000000000105.png,Adverse_A_scene_000229_000000000000000105.txt,Adverse_A,Adverse_A_scene_000229,000000000000000105
Adverse_A_scene_000229_000000000000000125.png,Adverse_A_scene_000229_000000000000000125.txt,Adverse_A,Adverse_A_scene_000229,000000000000000125
Adverse_A_scene_000229_000000000000000145.png,Adverse_A_scene_000229_000000000000000145.txt,Adverse_A,Adverse_A_scene_000229,000000000000000145
Adverse_A_scene_000229_000000000000000165.png,Adverse_A_scene_000229_000000000000000165.txt,Adverse_A,Adverse_A_scene_000229,000000000000000165
Adverse_A_scene_000229_000000000000000185.png,Adverse_A_scene_000229_000000000000000185.txt,Adverse_A,Adverse_A_scene_000229,000000000000000185
Adverse_A_scene_000229_000000000000000205.png,Adverse_A_scene_000229_000000000000000205.txt,Adverse_A,Adverse_A_scene_000229,000000000000000205
Adverse_A_scene_000230_000000000000000025.png,Adverse_A_scene_000230_000000000000000025.txt,Adverse_A,Adverse_A_scene_000230,000000000000000025
Adverse_A_scene_000230_000000000000000045.png,Adverse_A_scene_000230_000000000000000045.txt,Adverse_A,Adverse_A_scene_000230,000000000000000045
Adverse_A_scene_000230_000000000000000065.png,Adverse_A_scene_000230_000000000000000065.txt,Adverse_A,Adverse_A_scene_000230,000000000000000065
Adverse_A_scene_000230_000000000000000085.png,Adverse_A_scene_000230_000000000000000085.txt,Adverse_A,Adverse_A_scene_000230,000000000000000085
Adverse_A_scene_000230_000000000000000105.png,Adverse_A_scene_000230_000000000000000105.txt,Adverse_A,Adverse_A_scene_000230,000000000000000105
Adverse_A_scene_000230_000000000000000125.png,Adverse_A_scene_000230_000000000000000125.txt,Adverse_A,Adverse_A_scene_000230,000000000000000125
Adverse_A_scene_000230_000000000000000145.png,Adverse_A_scene_000230_000000000000000145.txt,Adverse_A,Adverse_A_scene_000230,000000000000000145
Adverse_A_scene_000230_000000000000000165.png,Adverse_A_scene_000230_000000000000000165.txt,Adverse_A,Adverse_A_scene_000230,000000000000000165
Adverse_A_scene_000230_000000000000000185.png,Adverse_A_scene_000230_000000000000000185.txt,Adverse_A,Adverse_A_scene_000230,000000000000000185
Adverse_A_scene_000230_000000000000000205.png,Adverse_A_scene_000230_000000000000000205.txt,Adverse_A,Adverse_A_scene_000230,000000000000000205
Adverse_A_scene_000231_000000000000000025.png,Adverse_A_scene_000231_000000000000000025.txt,Adverse_A,Adverse_A_scene_000231,000000000000000025
Adverse_A_scene_000231_000000000000000045.png,Adverse_A_scene_000231_000000000000000045.txt,Adverse_A,Adverse_A_scene_000231,000000000000000045
Adverse_A_scene_000231_000000000000000065.png,Adverse_A_scene_000231_000000000000000065.txt,Adverse_A,Adverse_A_scene_000231,000000000000000065
Adverse_A_scene_000231_000000000000000085.png,Adverse_A_scene_000231_000000000000000085.txt,Adverse_A,Adverse_A_scene_000231,000000000000000085
Adverse_A_scene_000231_000000000000000105.png,Adverse_A_scene_000231_000000000000000105.txt,Adverse_A,Adverse_A_scene_000231,000000000000000105
Adverse_A_scene_000231_000000000000000125.png,Adverse_A_scene_000231_000000000000000125.txt,Adverse_A,Adverse_A_scene_000231,000000000000000125
Adverse_A_scene_000231_000000000000000145.png,Adverse_A_scene_000231_000000000000000145.txt,Adverse_A,Adverse_A_scene_000231,000000000000000145
Adverse_A_scene_000231_000000000000000165.png,Adverse_A_scene_000231_000000000000000165.txt,Adverse_A,Adverse_A_scene_000231,000000000000000165
Adverse_A_scene_000231_000000000000000185.png,Adverse_A_scene_000231_000000000000000185.txt,Adverse_A,Adverse_A_scene_000231,000000000000000185
Adverse_A_scene_000231_000000000000000205.png,Adverse_A_scene_000231_000000000000000205.txt,Adverse_A,Adverse_A_scene_000231,000000000000000205
Adverse_A_scene_000232_000000000000000025.png,Adverse_A_scene_000232_000000000000000025.txt,Adverse_A,Adverse_A_scene_000232,000000000000000025
Adverse_A_scene_000232_000000000000000045.png,Adverse_A_scene_000232_000000000000000045.txt,Adverse_A,Adverse_A_scene_000232,000000000000000045
Adverse_A_scene_000232_000000000000000065.png,Adverse_A_scene_000232_000000000000000065.txt,Adverse_A,Adverse_A_scene_000232,000000000000000065
Adverse_A_scene_000232_000000000000000085.png,Adverse_A_scene_000232_000000000000000085.txt,Adverse_A,Adverse_A_scene_000232,000000000000000085
Adverse_A_scene_000232_000000000000000105.png,Adverse_A_scene_000232_000000000000000105.txt,Adverse_A,Adverse_A_scene_000232,000000000000000105
Adverse_A_scene_000232_000000000000000125.png,Adverse_A_scene_000232_000000000000000125.txt,Adverse_A,Adverse_A_scene_000232,000000000000000125
Adverse_A_scene_000232_000000000000000145.png,Adverse_A_scene_000232_000000000000000145.txt,Adverse_A,Adverse_A_scene_000232,000000000000000145
Adverse_A_scene_000232_000000000000000165.png,Adverse_A_scene_000232_000000000000000165.txt,Adverse_A,Adverse_A_scene_000232,000000000000000165
Adverse_A_scene_000232_000000000000000185.png,Adverse_A_scene_000232_000000000000000185.txt,Adverse_A,Adverse_A_scene_000232,000000000000000185
Adverse_A_scene_000232_000000000000000205.png,Adverse_A_scene_000232_000000000000000205.txt,Adverse_A,Adverse_A_scene_000232,000000000000000205
Adverse_A_scene_000233_000000000000000025.png,Adverse_A_scene_000233_000000000000000025.txt,Adverse_A,Adverse_A_scene_000233,000000000000000025
Adverse_A_scene_000233_000000000000000045.png,Adverse_A_scene_000233_000000000000000045.txt,Adverse_A,Adverse_A_scene_000233,000000000000000045
Adverse_A_scene_000233_000000000000000065.png,Adverse_A_scene_000233_000000000000000065.txt,Adverse_A,Adverse_A_scene_000233,000000000000000065
Adverse_A_scene_000233_000000000000000085.png,Adverse_A_scene_000233_000000000000000085.txt,Adverse_A,Adverse_A_scene_000233,000000000000000085
Adverse_A_scene_000233_000000000000000105.png,Adverse_A_scene_000233_000000000000000105.txt,Adverse_A,Adverse_A_scene_000233,000000000000000105
Adverse_A_scene_000233_000000000000000125.png,Adverse_A_scene_000233_000000000000000125.txt,Adverse_A,Adverse_A_scene_000233,000000000000000125
Adverse_A_scene_000233_000000000000000145.png,Adverse_A_scene_000233_000000000000000145.txt,Adverse_A,Adverse_A_scene_000233,000000000000000145
Adverse_A_scene_000233_000000000000000165.png,Adverse_A_scene_000233_000000000000000165.txt,Adverse_A,Adverse_A_scene_000233,000000000000000165
Adverse_A_scene_000233_000000000000000185.png,Adverse_A_scene_000233_000000000000000185.txt,Adverse_A,Adverse_A_scene_000233,000000000000000185
Adverse_A_scene_000233_000000000000000205.png,Adverse_A_scene_000233_000000000000000205.txt,Adverse_A,Adverse_A_scene_000233,000000000000000205
Adverse_A_scene_000234_000000000000000025.png,Adverse_A_scene_000234_000000000000000025.txt,Adverse_A,Adverse_A_scene_000234,000000000000000025
Adverse_A_scene_000234_000000000000000045.png,Adverse_A_scene_000234_000000000000000045.txt,Adverse_A,Adverse_A_scene_000234,000000000000000045
Adverse_A_scene_000234_000000000000000065.png,Adverse_A_scene_000234_000000000000000065.txt,Adverse_A,Adverse_A_scene_000234,000000000000000065
Adverse_A_scene_000234_000000000000000085.png,Adverse_A_scene_000234_000000000000000085.txt,Adverse_A,Adverse_A_scene_000234,000000000000000085
Adverse_A_scene_000234_000000000000000105.png,Adverse_A_scene_000234_000000000000000105.txt,Adverse_A,Adverse_A_scene_000234,000000000000000105
Adverse_A_scene_000234_000000000000000125.png,Adverse_A_scene_000234_000000000000000125.txt,Adverse_A,Adverse_A_scene_000234,000000000000000125
Adverse_A_scene_000234_000000000000000145.png,Adverse_A_scene_000234_000000000000000145.txt,Adverse_A,Adverse_A_scene_000234,000000000000000145
Adverse_A_scene_000234_000000000000000165.png,Adverse_A_scene_000234_000000000000000165.txt,Adverse_A,Adverse_A_scene_000234,000000000000000165
Adverse_A_scene_000234_000000000000000185.png,Adverse_A_scene_000234_000000000000000185.txt,Adverse_A,Adverse_A_scene_000234,000000000000000185
Adverse_A_scene_000234_000000000000000205.png,Adverse_A_scene_000234_000000000000000205.txt,Adverse_A,Adverse_A_scene_000234,000000000000000205
Adverse_A_scene_000235_000000000000000025.png,Adverse_A_scene_000235_000000000000000025.txt,Adverse_A,Adverse_A_scene_000235,000000000000000025
Adverse_A_scene_000235_000000000000000045.png,Adverse_A_scene_000235_000000000000000045.txt,Adverse_A,Adverse_A_scene_000235,000000000000000045
Adverse_A_scene_000235_000000000000000065.png,Adverse_A_scene_000235_000000000000000065.txt,Adverse_A,Adverse_A_scene_000235,000000000000000065
Adverse_A_scene_000235_000000000000000085.png,Adverse_A_scene_000235_000000000000000085.txt,Adverse_A,Adverse_A_scene_000235,000000000000000085
Adverse_A_scene_000235_000000000000000105.png,Adverse_A_scene_000235_000000000000000105.txt,Adverse_A,Adverse_A_scene_000235,000000000000000105
Adverse_A_scene_000235_000000000000000125.png,Adverse_A_scene_000235_000000000000000125.txt,Adverse_A,Adverse_A_scene_000235,000000000000000125
Adverse_A_scene_000235_000000000000000145.png,Adverse_A_scene_000235_000000000000000145.txt,Adverse_A,Adverse_A_scene_000235,000000000000000145
Adverse_A_scene_000235_000000000000000165.png,Adverse_A_scene_000235_000000000000000165.txt,Adverse_A,Adverse_A_scene_000235,000000000000000165
Adverse_A_scene_000235_000000000000000185.png,Adverse_A_scene_000235_000000000000000185.txt,Adverse_A,Adverse_A_scene_000235,000000000000000185
Adverse_A_scene_000235_000000000000000205.png,Adverse_A_scene_000235_000000000000000205.txt,Adverse_A,Adverse_A_scene_000235,000000000000000205
Adverse_A_scene_000236_000000000000000025.png,Adverse_A_scene_000236_000000000000000025.txt,Adverse_A,Adverse_A_scene_000236,000000000000000025
Adverse_A_scene_000236_000000000000000045.png,Adverse_A_scene_000236_000000000000000045.txt,Adverse_A,Adverse_A_scene_000236,000000000000000045
Adverse_A_scene_000236_000000000000000065.png,Adverse_A_scene_000236_000000000000000065.txt,Adverse_A,Adverse_A_scene_000236,000000000000000065
Adverse_A_scene_000236_000000000000000085.png,Adverse_A_scene_000236_000000000000000085.txt,Adverse_A,Adverse_A_scene_000236,000000000000000085
Adverse_A_scene_000236_000000000000000105.png,Adverse_A_scene_000236_000000000000000105.txt,Adverse_A,Adverse_A_scene_000236,000000000000000105
Adverse_A_scene_000236_000000000000000125.png,Adverse_A_scene_000236_000000000000000125.txt,Adverse_A,Adverse_A_scene_000236,000000000000000125
Adverse_A_scene_000236_000000000000000145.png,Adverse_A_scene_000236_000000000000000145.txt,Adverse_A,Adverse_A_scene_000236,000000000000000145
Adverse_A_scene_000236_000000000000000165.png,Adverse_A_scene_000236_000000000000000165.txt,Adverse_A,Adverse_A_scene_000236,000000000000000165
Adverse_A_scene_000236_000000000000000185.png,Adverse_A_scene_000236_000000000000000185.txt,Adverse_A,Adverse_A_scene_000236,000000000000000185
Adverse_A_scene_000236_000000000000000205.png,Adverse_A_scene_000236_000000000000000205.txt,Adverse_A,Adverse_A_scene_000236,000000000000000205
Adverse_A_scene_000237_000000000000000025.png,Adverse_A_scene_000237_000000000000000025.txt,Adverse_A,Adverse_A_scene_000237,000000000000000025
Adverse_A_scene_000237_000000000000000045.png,Adverse_A_scene_000237_000000000000000045.txt,Adverse_A,Adverse_A_scene_000237,000000000000000045
Adverse_A_scene_000237_000000000000000065.png,Adverse_A_scene_000237_000000000000000065.txt,Adverse_A,Adverse_A_scene_000237,000000000000000065
Adverse_A_scene_000237_000000000000000085.png,Adverse_A_scene_000237_000000000000000085.txt,Adverse_A,Adverse_A_scene_000237,000000000000000085
Adverse_A_scene_000237_000000000000000105.png,Adverse_A_scene_000237_000000000000000105.txt,Adverse_A,Adverse_A_scene_000237,000000000000000105
Adverse_A_scene_000237_000000000000000125.png,Adverse_A_scene_000237_000000000000000125.txt,Adverse_A,Adverse_A_scene_000237,000000000000000125
Adverse_A_scene_000237_000000000000000145.png,Adverse_A_scene_000237_000000000000000145.txt,Adverse_A,Adverse_A_scene_000237,000000000000000145
Adverse_A_scene_000237_000000000000000165.png,Adverse_A_scene_000237_000000000000000165.txt,Adverse_A,Adverse_A_scene_000237,000000000000000165
Adverse_A_scene_000237_000000000000000185.png,Adverse_A_scene_000237_000000000000000185.txt,Adverse_A,Adverse_A_scene_000237,000000000000000185
Adverse_A_scene_000237_000000000000000205.png,Adverse_A_scene_000237_000000000000000205.txt,Adverse_A,Adverse_A_scene_000237,000000000000000205
Adverse_A_scene_000238_000000000000000025.png,Adverse_A_scene_000238_000000000000000025.txt,Adverse_A,Adverse_A_scene_000238,000000000000000025
Adverse_A_scene_000238_000000000000000045.png,Adverse_A_scene_000238_000000000000000045.txt,Adverse_A,Adverse_A_scene_000238,000000000000000045
Adverse_A_scene_000238_000000000000000065.png,Adverse_A_scene_000238_000000000000000065.txt,Adverse_A,Adverse_A_scene_000238,000000000000000065
Adverse_A_scene_000238_000000000000000085.png,Adverse_A_scene_000238_000000000000000085.txt,Adverse_A,Adverse_A_scene_000238,000000000000000085
Adverse_A_scene_000238_000000000000000105.png,Adverse_A_scene_000238_000000000000000105.txt,Adverse_A,Adverse_A_scene_000238,000000000000000105
Adverse_A_scene_000238_000000000000000125.png,Adverse_A_scene_000238_000000000000000125.txt,Adverse_A,Adverse_A_scene_000238,000000000000000125
Adverse_A_scene_000238_000000000000000145.png,Adverse_A_scene_000238_000000000000000145.txt,Adverse_A,Adverse_A_scene_000238,000000000000000145
Adverse_A_scene_000238_000000000000000165.png,Adverse_A_scene_000238_000000000000000165.txt,Adverse_A,Adverse_A_scene_000238,000000000000000165
Adverse_A_scene_000238_000000000000000185.png,Adverse_A_scene_000238_000000000000000185.txt,Adverse_A,Adverse_A_scene_000238,000000000000000185
Adverse_A_scene_000238_000000000000000205.png,Adverse_A_scene_000238_000000000000000205.txt,Adverse_A,Adverse_A_scene_000238,000000000000000205
Adverse_A_scene_000239_000000000000000025.png,Adverse_A_scene_000239_000000000000000025.txt,Adverse_A,Adverse_A_scene_000239,000000000000000025
Adverse_A_scene_000239_000000000000000045.png,Adverse_A_scene_000239_000000000000000045.txt,Adverse_A,Adverse_A_scene_000239,000000000000000045
Adverse_A_scene_000239_000000000000000065.png,Adverse_A_scene_000239_000000000000000065.txt,Adverse_A,Adverse_A_scene_000239,000000000000000065
Adverse_A_scene_000239_000000000000000085.png,Adverse_A_scene_000239_000000000000000085.txt,Adverse_A,Adverse_A_scene_000239,000000000000000085
Adverse_A_scene_000239_000000000000000105.png,Adverse_A_scene_000239_000000000000000105.txt,Adverse_A,Adverse_A_scene_000239,000000000000000105
Adverse_A_scene_000239_000000000000000125.png,Adverse_A_scene_000239_000000000000000125.txt,Adverse_A,Adverse_A_scene_000239,000000000000000125
Adverse_A_scene_000239_000000000000000145.png,Adverse_A_scene_000239_000000000000000145.txt,Adverse_A,Adverse_A_scene_000239,000000000000000145
Adverse_A_scene_000239_000000000000000165.png,Adverse_A_scene_000239_000000000000000165.txt,Adverse_A,Adverse_A_scene_000239,000000000000000165
Adverse_A_scene_000239_000000000000000185.png,Adverse_A_scene_000239_000000000000000185.txt,Adverse_A,Adverse_A_scene_000239,000000000000000185
Adverse_A_scene_000239_000000000000000205.png,Adverse_A_scene_000239_000000000000000205.txt,Adverse_A,Adverse_A_scene_000239,000000000000000205
Adverse_A_scene_000240_000000000000000025.png,Adverse_A_scene_000240_000000000000000025.txt,Adverse_A,Adverse_A_scene_000240,000000000000000025
Adverse_A_scene_000240_000000000000000045.png,Adverse_A_scene_000240_000000000000000045.txt,Adverse_A,Adverse_A_scene_000240,000000000000000045
Adverse_A_scene_000240_000000000000000065.png,Adverse_A_scene_000240_000000000000000065.txt,Adverse_A,Adverse_A_scene_000240,000000000000000065
Adverse_A_scene_000240_000000000000000085.png,Adverse_A_scene_000240_000000000000000085.txt,Adverse_A,Adverse_A_scene_000240,000000000000000085
Adverse_A_scene_000240_000000000000000105.png,Adverse_A_scene_000240_000000000000000105.txt,Adverse_A,Adverse_A_scene_000240,000000000000000105
Adverse_A_scene_000240_000000000000000125.png,Adverse_A_scene_000240_000000000000000125.txt,Adverse_A,Adverse_A_scene_000240,000000000000000125
Adverse_A_scene_000240_000000000000000145.png,Adverse_A_scene_000240_000000000000000145.txt,Adverse_A,Adverse_A_scene_000240,000000000000000145
Adverse_A_scene_000240_000000000000000165.png,Adverse_A_scene_000240_000000000000000165.txt,Adverse_A,Adverse_A_scene_000240,000000000000000165
Adverse_A_scene_000240_000000000000000185.png,Adverse_A_scene_000240_000000000000000185.txt,Adverse_A,Adverse_A_scene_000240,000000000000000185
Adverse_A_scene_000240_000000000000000205.png,Adverse_A_scene_000240_000000000000000205.txt,Adverse_A,Adverse_A_scene_000240,000000000000000205
Adverse_A_scene_000241_000000000000000025.png,Adverse_A_scene_000241_000000000000000025.txt,Adverse_A,Adverse_A_scene_000241,000000000000000025
Adverse_A_scene_000241_000000000000000045.png,Adverse_A_scene_000241_000000000000000045.txt,Adverse_A,Adverse_A_scene_000241,000000000000000045
Adverse_A_scene_000241_000000000000000065.png,Adverse_A_scene_000241_000000000000000065.txt,Adverse_A,Adverse_A_scene_000241,000000000000000065
Adverse_A_scene_000241_000000000000000085.png,Adverse_A_scene_000241_000000000000000085.txt,Adverse_A,Adverse_A_scene_000241,000000000000000085
Adverse_A_scene_000241_000000000000000105.png,Adverse_A_scene_000241_000000000000000105.txt,Adverse_A,Adverse_A_scene_000241,000000000000000105
Adverse_A_scene_000241_000000000000000125.png,Adverse_A_scene_000241_000000000000000125.txt,Adverse_A,Adverse_A_scene_000241,000000000000000125
Adverse_A_scene_000241_000000000000000145.png,Adverse_A_scene_000241_000000000000000145.txt,Adverse_A,Adverse_A_scene_000241,000000000000000145
Adverse_A_scene_000241_000000000000000165.png,Adverse_A_scene_000241_000000000000000165.txt,Adverse_A,Adverse_A_scene_000241,000000000000000165
Adverse_A_scene_000241_000000000000000185.png,Adverse_A_scene_000241_000000000000000185.txt,Adverse_A,Adverse_A_scene_000241,000000000000000185
Adverse_A_scene_000241_000000000000000205.png,Adverse_A_scene_000241_000000000000000205.txt,Adverse_A,Adverse_A_scene_000241,000000000000000205
Adverse_A_scene_000242_000000000000000025.png,Adverse_A_scene_000242_000000000000000025.txt,Adverse_A,Adverse_A_scene_000242,000000000000000025
Adverse_A_scene_000242_000000000000000045.png,Adverse_A_scene_000242_000000000000000045.txt,Adverse_A,Adverse_A_scene_000242,000000000000000045
Adverse_A_scene_000242_000000000000000065.png,Adverse_A_scene_000242_000000000000000065.txt,Adverse_A,Adverse_A_scene_000242,000000000000000065
Adverse_A_scene_000242_000000000000000085.png,Adverse_A_scene_000242_000000000000000085.txt,Adverse_A,Adverse_A_scene_000242,000000000000000085
Adverse_A_scene_000242_000000000000000105.png,Adverse_A_scene_000242_000000000000000105.txt,Adverse_A,Adverse_A_scene_000242,000000000000000105
Adverse_A_scene_000242_000000000000000125.png,Adverse_A_scene_000242_000000000000000125.txt,Adverse_A,Adverse_A_scene_000242,000000000000000125
Adverse_A_scene_000242_000000000000000145.png,Adverse_A_scene_000242_000000000000000145.txt,Adverse_A,Adverse_A_scene_000242,000000000000000145
Adverse_A_scene_000242_000000000000000165.png,Adverse_A_scene_000242_000000000000000165.txt,Adverse_A,Adverse_A_scene_000242,000000000000000165
Adverse_A_scene_000242_000000000000000185.png,Adverse_A_scene_000242_000000000000000185.txt,Adverse_A,Adverse_A_scene_000242,000000000000000185
Adverse_A_scene_000242_000000000000000205.png,Adverse_A_scene_000242_000000000000000205.txt,Adverse_A,Adverse_A_scene_000242,000000000000000205
Adverse_A_scene_000243_000000000000000025.png,Adverse_A_scene_000243_000000000000000025.txt,Adverse_A,Adverse_A_scene_000243,000000000000000025
Adverse_A_scene_000243_000000000000000045.png,Adverse_A_scene_000243_000000000000000045.txt,Adverse_A,Adverse_A_scene_000243,000000000000000045
Adverse_A_scene_000243_000000000000000065.png,Adverse_A_scene_000243_000000000000000065.txt,Adverse_A,Adverse_A_scene_000243,000000000000000065
Adverse_A_scene_000243_000000000000000085.png,Adverse_A_scene_000243_000000000000000085.txt,Adverse_A,Adverse_A_scene_000243,000000000000000085
Adverse_A_scene_000243_000000000000000105.png,Adverse_A_scene_000243_000000000000000105.txt,Adverse_A,Adverse_A_scene_000243,000000000000000105
Adverse_A_scene_000243_000000000000000125.png,Adverse_A_scene_000243_000000000000000125.txt,Adverse_A,Adverse_A_scene_000243,000000000000000125
Adverse_A_scene_000243_000000000000000145.png,Adverse_A_scene_000243_000000000000000145.txt,Adverse_A,Adverse_A_scene_000243,000000000000000145
Adverse_A_scene_000243_000000000000000165.png,Adverse_A_scene_000243_000000000000000165.txt,Adverse_A,Adverse_A_scene_000243,000000000000000165
Adverse_A_scene_000243_000000000000000185.png,Adverse_A_scene_000243_000000000000000185.txt,Adverse_A,Adverse_A_scene_000243,000000000000000185
